,longitude,latitude,time,B8,B4,B5,B11,B9,B1,SR_n2,SR_N,TBVI1,NDWI,NDVI_G,sys_index,P,K,OC,N,pH
244,74.80850784221512,33.800684616744206,1613714375473,,,,,,,,,,,,244,,,,,
245,74.93597878103168,33.80104394285785,1613714375473,,,,,,,,,,,,245,,,,,
246,74.93570928644645,33.80050495368738,1613714375473,1698.0,1328.0,1739.0,2568.0,2043.0,1044.0,1.2671641791044777,1.7356521739130435,0.6019383869851159,-0.11784068466096116,0.19664268585131894,246,18.654928963783505,236.8669473023118,0.21561871856830456,204.35074843812802,7.5790228597319755
247,74.93543979186121,33.80041512215897,1613714375473,1898.0,1444.0,1684.0,2603.0,2046.0,1006.0,1.4992101105845181,1.93812375249501,0.6269545793000745,-0.1997471554993679,0.21072319201995013,247,20.64996811268494,203.11259362714654,0.2907513834122498,229.62969852069818,7.688178390252897
248,74.93570928644645,33.80041512215897,1613714375473,2034.0,1632.0,1739.0,2568.0,2043.0,1044.0,1.3346456692913387,1.584126984126984,0.5798599533177726,-0.1433389544688027,0.1340909090909091,248,18.352624901399484,221.50529692440716,0.20269218657925558,206.61786767959083,7.782616249454247
249,74.93543979186121,33.80041512215897,1613714375473,1898.0,1444.0,1684.0,2603.0,2046.0,1006.0,1.4992101105845181,1.93812375249501,0.6269545793000745,-0.1997471554993679,0.21072319201995013,249,20.64996811268494,203.11259362714654,0.2907513834122498,229.62969852069818,7.688178390252897
250,74.93579911797487,33.80032529063056,1613714375473,,,,,,,,,,,,250,,,,,
251,74.93570928644645,32.86994015086797,1613886596262,,,,,,,,,,,,251,,,,,
252,74.93570928644645,33.800864279801026,1613714375473,,,,,,,,,,,,252,,,,,
253,74.93588894950328,33.80041512215897,1613714375473,,,,,,,,,,,,253,,,,,
254,74.93588894950328,33.80095411132944,1613714375473,,,,,,,,,,,,254,,,,,
255,74.93570928644645,33.80095411132944,1613714375473,948.0,692.0,1080.0,2144.0,1944.0,1032.0,1.1791044776119404,1.9322990126939352,0.6036892118501956,-0.0821917808219178,0.26034958601655933,255,29.05133553421436,257.08655127093743,0.30491258202015414,247.8735828322,6.789259923631769
256,74.93561945491804,33.80104394285785,1613714375473,1164.0,888.0,1080.0,2144.0,1944.0,1032.0,1.230443974630021,1.6727716727716728,0.5687203791469194,-0.1033175355450237,0.18307426597582038,256,22.15882306981809,253.54680303240005,0.34091844863425913,265.980714151796,6.999756735741053
257,74.93526012880439,33.80077444827262,1613714375473,,,,,,,,,,,,257,,,,,
258,74.93561945491804,33.80104394285785,1613714375473,1164.0,888.0,1080.0,2144.0,1944.0,1032.0,1.230443974630021,1.6727716727716728,0.5687203791469194,-0.1033175355450237,0.18307426597582038,258,22.15882306981809,253.54680303240005,0.34091844863425913,265.980714151796,6.999756735741053
259,74.93606861256009,33.801133774386265,1613714375473,,,,,,,,,,,,259,,,,,
260,74.93552962338963,33.80059478521579,1613714375473,1826.0,1376.0,1549.0,2432.0,1937.0,1030.0,1.3251088534107403,1.6814946619217082,0.5794986906098017,-0.13982521847690388,0.15667074663402691,260,23.097751689740395,248.8965666486599,0.22827381030366634,205.04469276977838,7.616522596437575
261,74.9353499603328,33.80104394285785,1613714375473,2200.0,1662.0,1855.0,2923.0,1937.0,1030.0,1.6224188790560472,2.1202651515151514,0.6372380625214703,-0.2373453318335208,0.24561891515994436,261,19.158800810476222,219.7603098719497,0.49417962656646924,237.35599703870113,7.964565409618739
262,74.93570928644645,33.80050495368738,1613714375473,1698.0,1328.0,1739.0,2568.0,2043.0,1044.0,1.2671641791044777,1.7356521739130435,0.6019383869851159,-0.11784068466096116,0.19664268585131894,262,18.654928963783505,236.8669473023118,0.21561871856830456,204.35074843812802,7.5790228597319755
263,74.93606861256009,33.80104394285785,1613714375473,,,,,,,,,,,,263,,,,,
264,74.93606861256009,33.800684616744206,1613714375473,,,,,,,,,,,,264,,,,,
265,74.9353499603328,33.801133774386265,1613714375473,2242.0,1662.0,1584.0,2917.0,1927.0,1046.0,1.5811001410437235,1.7402482269503545,0.584070796460177,-0.22513661202185792,0.16119491274770778,265,20.564896148302704,251.5585364275417,0.15720329800151728,244.02585936938013,7.741417782132175
266,74.93543979186121,33.800864279801026,1613714375473,2306.0,1876.0,1551.0,2405.0,1937.0,1030.0,1.2073298429319372,1.0447154471544715,0.512388503468781,-0.09392789373814042,-0.10660486674391657,266,32.312295498321475,272.4666922855131,0.5428853991113387,214.33470514755106,7.545834320470009
267,74.93463130810551,33.80041512215897,1613714375473,2474.0,1350.0,1703.0,3358.0,2801.0,1077.0,1.463905325443787,1.908957415565345,0.5556280587275694,-0.1882804995196926,0.21212121212121213,267,19.73252162707883,189.20850827084615,0.17376577553296257,246.37498227643263,7.749126354439015
268,74.93526012880439,33.80050495368738,1613714375473,2010.0,1346.0,1513.0,2655.0,2046.0,1006.0,1.6368078175895766,1.9188660801564028,0.5966088328075709,-0.24150710315009266,0.23033531808210592,268,21.601710890011464,215.0749200795026,0.2535557897909828,227.02585421048775,7.616803703668559
269,74.93588894950328,33.80095411132944,1613714375473,,,,,,,,,,,,269,,,,,
270,74.93588894950328,33.80077444827262,1613714375473,2294.0,1354.0,1655.0,2488.0,1944.0,1032.0,1.865040650406504,2.1575052854122623,0.6362937331795463,-0.30192962542565266,0.24793641088352186,270,18.419836377885748,204.5247899132602,0.5269341051821215,280.29512022204676,7.7506749357141596
271,74.93606861256009,33.80050495368738,1613714375473,2214.0,1934.0,1844.0,2511.0,2043.0,1044.0,1.3085106382978724,1.4873595505617978,0.5642594859241126,-0.1336405529953917,0.11181102362204724,271,19.285321336192208,209.108472296611,0.28779174673379726,218.36412343183372,7.782933454508379
272,74.93606861256009,33.80104394285785,1613714375473,,,,,,,,,,,,272,,,,,
273,74.93552962338963,33.80104394285785,1613714375473,1432.0,1238.0,1640.0,2600.0,1937.0,1030.0,1.2854578096947935,1.8404371584699453,0.6418786692759295,-0.1249018067556952,0.20371694067190851,273,18.649598591218954,228.32658083864004,0.28737948217404863,205.4035696085615,7.638329104530999
274,74.93526012880439,33.80077444827262,1613714375473,,,,,,,,,,,,274,,,,,
275,74.93561945491804,33.800684616744206,1613714375473,,,,,,,,,,,,275,,,,,
276,74.93552962338963,33.800864279801026,1613714375473,1102.0,874.0,1551.0,2405.0,1937.0,1030.0,1.0921704658077305,1.5766871165644172,0.6132858837485172,-0.04405495026054003,0.20893767150137202,276,25.794814604164284,243.8880681750075,0.28447486167644775,252.15818986362174,7.057155149029718
277,74.93552962338963,33.80059478521579,1613714375473,1826.0,1376.0,1549.0,2432.0,1937.0,1030.0,1.3251088534107403,1.6814946619217082,0.5794986906098017,-0.13982521847690388,0.15667074663402691,277,23.097751689740395,248.8965666486599,0.22827381030366634,205.04469276977838,7.616522596437575
278,74.93526012880439,33.80059478521579,1613714375473,2076.0,1454.0,1797.0,2677.0,1937.0,1030.0,1.4723404255319148,1.969835466179159,0.6215842269111034,-0.19104991394148021,0.20897615708274894,278,22.72222769099592,212.1094764359541,0.29732112775914926,232.85721386701857,7.898513300537701
279,74.93570928644645,33.800864279801026,1613714375473,,,,,,,,,,,,279,,,,,
280,74.93570928644645,33.800864279801026,1613714375473,,,,,,,,,,,,280,,,,,
281,74.93543979186121,33.80050495368738,1613714375473,2122.0,1712.0,1684.0,2603.0,2046.0,1006.0,1.3708010335917313,1.5291338582677165,0.5700744752877455,-0.1564032697547684,0.11289398280802292,281,19.411656761791846,238.89752402506517,0.22292849927023073,210.95051847324157,7.666648880056865
282,74.80850784221512,33.80095411132944,1613714375473,,,,,,,,,,,,282,,,,,
283,74.93561945491804,33.80077444827262,1613714375473,,,,,,,,,,,,283,,,,,
284,74.93543979186121,33.80077444827262,1613714375473,1554.0,1122.0,1551.0,2405.0,1937.0,1030.0,1.377659574468085,1.6926454445664105,0.6299756295694557,-0.15883668903803133,0.1550561797752809,284,21.455191913350166,251.30442205002305,0.16771550914464267,217.71232957930962,7.254884416203813
285,74.93552962338963,32.65344616739517,1613886596262,,,,,,,,,,,,285,,,,,
286,74.93543979186121,33.80095411132944,1613714375473,2576.0,2066.0,1640.0,2600.0,1937.0,1030.0,1.0362027353177796,0.7661510464058234,0.4273058884835852,-0.017779533781114184,-0.192326139088729,286,40.9044528215295,280.04998322345205,0.5447203390904571,177.58346511688197,7.147236452558314
287,74.93526012880439,33.80095411132944,1613714375473,2068.0,1544.0,1855.0,2923.0,1937.0,1030.0,1.540983606557377,2.205911330049261,0.6463414634146342,-0.2129032258064516,0.2504886903099693,287,20.15635324573025,214.93504802734915,0.5263073052013125,227.61136069439553,7.869363737045639
288,74.93579911797487,33.801133774386265,1613714375473,1660.0,1306.0,1477.0,2358.0,1896.0,1010.0,1.3810316139767056,1.7241379310344827,0.6068200493015612,-0.16002795248078266,0.1570827489481066,288,22.082608306928815,251.39163530239898,0.15888633601201863,213.99102768494188,7.4559724907513525
289,74.93526012880439,33.80050495368738,1613714375473,2010.0,1346.0,1513.0,2655.0,2046.0,1006.0,1.6368078175895766,1.9188660801564028,0.5966088328075709,-0.24150710315009266,0.23033531808210592,289,21.601710890011464,215.0749200795026,0.2535557897909828,227.02585421048775,7.616803703668559
290,74.93597878103168,33.800684616744206,1613714375473,2496.0,1482.0,1868.0,2666.0,1944.0,1032.0,1.8272327964860908,2.33206106870229,0.6406035665294925,-0.292594510616261,0.28293963254593174,290,17.568233546790758,176.46288039966305,0.5567984871451883,269.9587007715898,7.981605082544867
291,74.93597878103168,33.80050495368738,1613714375473,,,,,,,,,,,,291,,,,,
292,74.93526012880439,33.80095411132944,1613714375473,2068.0,1544.0,1855.0,2923.0,1937.0,1030.0,1.540983606557377,2.205911330049261,0.6463414634146342,-0.2129032258064516,0.2504886903099693,292,20.15635324573025,214.93504802734915,0.5263073052013125,227.61136069439553,7.869363737045639
293,74.93561945491804,33.800864279801026,1613714375473,,,,,,,,,,,,293,,,,,
294,74.93561945491804,33.80095411132944,1613714375473,948.0,692.0,1080.0,2144.0,1944.0,1032.0,1.1791044776119404,1.9322990126939352,0.6036892118501956,-0.0821917808219178,0.26034958601655933,294,29.05133553421436,257.08655127093743,0.30491258202015414,247.8735828322,6.789259923631769
295,74.93543979186121,33.80077444827262,1613714375473,1554.0,1122.0,1551.0,2405.0,1937.0,1030.0,1.377659574468085,1.6926454445664105,0.6299756295694557,-0.15883668903803133,0.1550561797752809,295,21.455191913350166,251.30442205002305,0.16771550914464267,217.71232957930962,7.254884416203813
296,74.93570928644645,33.801133774386265,1613714375473,1508.0,1142.0,1477.0,2358.0,1896.0,1010.0,1.3488372093023255,1.7497348886532345,0.6103305785123967,-0.1485148514851485,0.19219653179190752,296,18.620230866017238,242.91734656548215,0.16916919344258635,223.9446453729604,7.199725951612847
297,74.93526012880439,33.80104394285785,1613714375473,2428.0,1830.0,1855.0,2923.0,1937.0,1030.0,1.6814404432132963,2.0503663003663,0.6294536817102138,-0.25413223140495866,0.21585663860982895,297,17.09240141002213,190.0952179478671,0.44630388274049004,245.2240102506244,8.040357919913408
298,74.93543979186121,33.80032529063056,1613714375473,1542.0,1030.0,1586.0,3167.0,2046.0,1006.0,1.578300921187308,2.3376777251184833,0.6526748971193416,-0.2242953552997221,0.3376271186440678,298,23.914681778407314,207.98537824645783,0.5954170334749147,243.76704178597822,7.397146427632273
299,74.93552962338963,33.800684616744206,1613714375473,1376.0,1054.0,1549.0,2432.0,1937.0,1030.0,1.2176991150442478,1.9344933469805528,0.6132224861441014,-0.09816440542697526,0.25165562913907286,299,21.53652012834799,229.8744370270967,0.3070305151423607,232.85816849262773,7.179265706458806
300,74.93543979186121,33.80041512215897,1613714375473,1898.0,1444.0,1684.0,2603.0,2046.0,1006.0,1.4992101105845181,1.93812375249501,0.6269545793000745,-0.1997471554993679,0.21072319201995013,300,20.64996811268494,203.11259362714654,0.2907513834122498,229.62969852069818,7.688178390252897
301,74.93588894950328,33.80059478521579,1613714375473,2282.0,1480.0,1868.0,2666.0,1944.0,1032.0,1.785602503912363,2.4612286002014097,0.6529185599440755,-0.28202247191011237,0.31327243417517464,301,17.011472119634043,180.12723514438005,0.5747520013003301,223.35861667794697,7.907131918670269
302,74.93597878103168,32.65344616739517,1613886596262,,,,,,,,,,,,302,,,,,
303,74.9353499603328,33.800864279801026,1613714375473,,,,,,,,,,,,303,,,,,
304,74.93597878103168,33.80050495368738,1613714375473,,,,,,,,,,,,304,,,,,
305,74.93597878103168,33.80104394285785,1613714375473,,,,,,,,,,,,305,,,,,
306,74.80805868457307,33.800864279801026,1613714375473,,,,,,,,,,,,306,,,,,
307,74.9353499603328,33.800864279801026,1613714375473,,,,,,,,,,,,307,,,,,
308,74.93588894950328,33.80059478521579,1613714375473,2282.0,1480.0,1868.0,2666.0,1944.0,1032.0,1.785602503912363,2.4612286002014097,0.6529185599440755,-0.28202247191011237,0.31327243417517464,308,17.011472119634043,180.12723514438005,0.5747520013003301,223.35861667794697,7.907131918670269
309,74.80850784221512,33.80032529063056,1613714375473,,,,,,,,,,,,309,,,,,
310,74.93579911797487,33.801133774386265,1613714375473,1660.0,1306.0,1477.0,2358.0,1896.0,1010.0,1.3810316139767056,1.7241379310344827,0.6068200493015612,-0.16002795248078266,0.1570827489481066,310,22.082608306928815,251.39163530239898,0.15888633601201863,213.99102768494188,7.4559724907513525
311,74.93597878103168,33.80032529063056,1613714375473,2020.0,1494.0,1793.0,2515.0,2043.0,1044.0,1.5052160953800298,1.8727272727272728,0.6197718631178707,-0.2016656751933373,0.21105232216343328,311,20.87422888442954,215.22613983922955,0.2544057760140258,226.54010566355532,7.74864122483943
312,74.93570928644645,33.80032529063056,1613714375473,,,,,,,,,,,,312,,,,,
313,74.9353499603328,33.800684616744206,1613714375473,2044.0,1776.0,1797.0,2677.0,1937.0,1030.0,1.2679900744416874,1.6653786707882534,0.5813652539631188,-0.11816192560175055,0.14414653570480487,313,17.29361677561253,209.9483618204314,0.2745564784794753,195.09586949455698,7.859304683219602
314,74.93579911797487,33.80041512215897,1613714375473,,,,,,,,,,,,314,,,,,
315,74.93552962338963,33.80095411132944,1613714375473,,,,,,,,,,,,315,,,,,
316,74.93561945491804,33.80041512215897,1613714375473,2034.0,1632.0,1739.0,2568.0,2043.0,1044.0,1.3346456692913387,1.584126984126984,0.5798599533177726,-0.1433389544688027,0.1340909090909091,316,18.352624901399484,221.50529692440716,0.20269218657925558,206.61786767959083,7.782616249454247
317,74.93570928644645,33.800684616744206,1613714375473,,,,,,,,,,,,317,,,,,
318,74.9353499603328,33.80059478521579,1613714375473,2048.0,1620.0,1797.0,2677.0,1937.0,1030.0,1.2595325953259533,1.6010401188707282,0.5717467387846007,-0.11486118671747414,0.1399100766992859,318,17.178350108945864,212.5463691098087,0.29617606131436713,222.42660429614426,7.884370277446604
319,74.93543979186121,33.80032529063056,1613714375473,1542.0,1030.0,1586.0,3167.0,2046.0,1006.0,1.578300921187308,2.3376777251184833,0.6526748971193416,-0.2242953552997221,0.3376271186440678,319,23.914681778407314,207.98537824645783,0.5954170334749147,243.76704178597822,7.397146427632273
320,74.93526012880439,33.800684616744206,1613714375473,,,,,,,,,,,,320,,,,,
321,74.93606861256009,33.80104394285785,1613714375473,,,,,,,,,,,,321,,,,,
322,74.9353499603328,32.60251169078559,1613886596262,,,,,,,,,,,,322,,,,,
323,74.93588894950328,33.800864279801026,1613714375473,2014.0,1594.0,1655.0,2488.0,1944.0,1032.0,1.394736842105263,1.667483660130719,0.5748523792983675,-0.16483516483516483,0.17130559540889526,323,19.964885362542745,220.31769060503092,0.20304875538034506,195.063407372953,7.726274473758718
324,74.9353499603328,33.80050495368738,1613714375473,2114.0,1522.0,1513.0,2655.0,2046.0,1006.0,1.3944591029023747,1.5830645161290322,0.5495822738830367,-0.16473829201101928,0.12848519689565968,324,19.457841188610708,232.10559312022832,0.27885257765585925,202.84307907930219,7.583892053065631
325,74.93543979186121,33.800864279801026,1613714375473,2306.0,1876.0,1551.0,2405.0,1937.0,1030.0,1.2073298429319372,1.0447154471544715,0.512388503468781,-0.09392789373814042,-0.10660486674391657,325,32.312295498321475,272.4666922855131,0.5428853991113387,214.33470514755106,7.545834320470009
326,74.9353499603328,33.80032529063056,1613714375473,1108.0,777.0,1155.0,3107.0,2046.0,1006.0,1.450261780104712,2.6687211093990757,0.6402439024390244,-0.18376068376068377,0.38782051282051283,326,21.902853885874165,229.75251527702756,0.5964093438370515,264.2381946898471,7.298275900297341
327,74.93606861256009,33.80077444827262,1613714375473,,,,,,,,,,,,327,,,,,
328,74.93588894950328,33.800684616744206,1613714375473,,,,,,,,,,,,328,,,,,
329,74.93570928644645,33.80032529063056,1613714375473,,,,,,,,,,,,329,,,,,
330,74.93543979186121,32.65344616739517,1613886596262,,,,,,,,,,,,330,,,,,
331,74.93570928644645,33.80077444827262,1613714375473,,,,,,,,,,,,331,,,,,
332,74.93597878103168,33.80050495368738,1613714375473,,,,,,,,,,,,332,,,,,
333,74.93552962338963,33.80041512215897,1613714375473,2036.0,1764.0,1684.0,2603.0,2046.0,1006.0,1.2935196950444727,1.5243328100470959,0.5693035835023664,-0.12797783933518006,0.10466439135381114,333,21.525872778446384,218.21430035509405,0.2793116233666004,204.34299072471572,7.716317430603202
334,74.80554340177753,33.80095411132944,1613714375473,,,,,,,,,,,,334,,,,,
335,74.93570928644645,33.800864279801026,1613714375473,,,,,,,,,,,,335,,,,,
336,74.93543979186121,33.80095411132944,1613714375473,2576.0,2066.0,1640.0,2600.0,1937.0,1030.0,1.0362027353177796,0.7661510464058234,0.4273058884835852,-0.017779533781114184,-0.192326139088729,336,40.9044528215295,280.04998322345205,0.5447203390904571,177.58346511688197,7.147236452558314
337,74.93561945491804,33.80050495368738,1613714375473,1698.0,1328.0,1739.0,2568.0,2043.0,1044.0,1.2671641791044777,1.7356521739130435,0.6019383869851159,-0.11784068466096116,0.19664268585131894,337,18.654928963783505,236.8669473023118,0.21561871856830456,204.35074843812802,7.5790228597319755
338,74.93561945491804,33.80041512215897,1613714375473,2034.0,1632.0,1739.0,2568.0,2043.0,1044.0,1.3346456692913387,1.584126984126984,0.5798599533177726,-0.1433389544688027,0.1340909090909091,338,18.352624901399484,221.50529692440716,0.20269218657925558,206.61786767959083,7.782616249454247
339,74.93526012880439,33.80104394285785,1613714375473,2428.0,1830.0,1855.0,2923.0,1937.0,1030.0,1.6814404432132963,2.0503663003663,0.6294536817102138,-0.25413223140495866,0.21585663860982895,339,17.09240141002213,190.0952179478671,0.44630388274049004,245.2240102506244,8.040357919913408
340,74.93552962338963,33.801133774386265,1613714375473,1458.0,1028.0,1499.0,2738.0,1927.0,1046.0,1.3859315589353611,2.075055187637969,0.6232848232848233,-0.16175298804780877,0.28240109140518416,340,20.14965272167352,221.84326949821224,0.3581642812700268,222.6467439796179,7.2639669968765155
341,74.93597878103168,33.801133774386265,1613714375473,,,,,,,,,,,,341,,,,,
342,74.93552962338963,33.80095411132944,1613714375473,,,,,,,,,,,,342,,,,,
343,74.93552962338963,33.80059478521579,1613714375473,1826.0,1376.0,1549.0,2432.0,1937.0,1030.0,1.3251088534107403,1.6814946619217082,0.5794986906098017,-0.13982521847690388,0.15667074663402691,343,23.097751689740395,248.8965666486599,0.22827381030366634,205.04469276977838,7.616522596437575
344,74.93606861256009,33.80095411132944,1613714375473,,,,,,,,,,,,344,,,,,
345,74.93543979186121,33.80095411132944,1613714375473,2576.0,2066.0,1640.0,2600.0,1937.0,1030.0,1.0362027353177796,0.7661510464058234,0.4273058884835852,-0.017779533781114184,-0.192326139088729,345,40.9044528215295,280.04998322345205,0.5447203390904571,177.58346511688197,7.147236452558314
346,74.9353499603328,33.80059478521579,1613714375473,2048.0,1620.0,1797.0,2677.0,1937.0,1030.0,1.2595325953259533,1.6010401188707282,0.5717467387846007,-0.11486118671747414,0.1399100766992859,346,17.178350108945864,212.5463691098087,0.29617606131436713,222.42660429614426,7.884370277446604
347,74.93552962338963,33.800864279801026,1613714375473,1102.0,874.0,1551.0,2405.0,1937.0,1030.0,1.0921704658077305,1.5766871165644172,0.6132858837485172,-0.04405495026054003,0.20893767150137202,347,25.794814604164284,243.8880681750075,0.28447486167644775,252.15818986362174,7.057155149029718
348,74.93579911797487,33.801133774386265,1613714375473,1660.0,1306.0,1477.0,2358.0,1896.0,1010.0,1.3810316139767056,1.7241379310344827,0.6068200493015612,-0.16002795248078266,0.1570827489481066,348,22.082608306928815,251.39163530239898,0.15888633601201863,213.99102768494188,7.4559724907513525
349,74.93561945491804,33.80041512215897,1613714375473,2034.0,1632.0,1739.0,2568.0,2043.0,1044.0,1.3346456692913387,1.584126984126984,0.5798599533177726,-0.1433389544688027,0.1340909090909091,349,18.352624901399484,221.50529692440716,0.20269218657925558,206.61786767959083,7.782616249454247
350,74.93526012880439,33.800684616744206,1613714375473,,,,,,,,,,,,350,,,,,
351,74.93552962338963,33.80104394285785,1613714375473,1432.0,1238.0,1640.0,2600.0,1937.0,1030.0,1.2854578096947935,1.8404371584699453,0.6418786692759295,-0.1249018067556952,0.20371694067190851,351,18.649598591218954,228.32658083864004,0.28737948217404863,205.4035696085615,7.638329104530999
352,74.93526012880439,33.801133774386265,1613714375473,2110.0,1614.0,1584.0,2917.0,1927.0,1046.0,1.4880112834978843,1.8042279411764706,0.592814371257485,-0.1961451247165533,0.16119491274770778,352,20.168818725259026,268.5032968772194,0.17229307480646228,233.23731454349013,7.757117490199415
353,74.93579911797487,33.80059478521579,1613714375473,1824.0,1412.0,1484.0,2336.0,1944.0,1032.0,1.302857142857143,1.6663793103448277,0.5612708018154312,-0.1315136476426799,0.15991599159915992,353,23.224663323269294,247.115895392403,0.3297950318979894,203.77602487822563,7.510284623172692
354,74.93588894950328,33.80077444827262,1613714375473,2294.0,1354.0,1655.0,2488.0,1944.0,1032.0,1.865040650406504,2.1575052854122623,0.6362937331795463,-0.30192962542565266,0.24793641088352186,354,18.419836377885748,204.5247899132602,0.5269341051821215,280.29512022204676,7.7506749357141596
355,74.93588894950328,33.801133774386265,1613714375473,1440.0,1196.0,1649.0,2229.0,1896.0,1010.0,1.254355400696864,2.0153846153846153,0.6443923407581086,-0.11282843894899536,0.2300469483568075,355,18.860756355789167,225.57546327071503,0.34396475880873284,231.22713825730753,7.2698318535864574
356,74.93526012880439,32.65344616739517,1613886596262,,,,,,,,,,,,356,,,,,
357,74.93570928644645,33.80095411132944,1613714375473,948.0,692.0,1080.0,2144.0,1944.0,1032.0,1.1791044776119404,1.9322990126939352,0.6036892118501956,-0.0821917808219178,0.26034958601655933,357,29.05133553421436,257.08655127093743,0.30491258202015414,247.8735828322,6.789259923631769
358,74.93570928644645,33.800684616744206,1613714375473,,,,,,,,,,,,358,,,,,
359,74.93579911797487,33.800864279801026,1613714375473,1986.0,1534.0,1240.0,2269.0,1944.0,1032.0,1.2617534942820838,1.334351145038168,0.48627450980392156,-0.11573033707865168,0.052378085490668275,359,27.775230365123754,254.62734684835686,0.6948621880952188,201.68180657714063,7.274654618002396
360,74.93597878103168,33.80041512215897,1613714375473,2280.0,1920.0,1946.0,2662.0,2043.0,1044.0,1.3380281690140845,1.5925394548063128,0.5826347305389221,-0.14457831325301204,0.13149847094801223,360,18.67718972911167,209.86906864428,0.21453017220404336,212.37162482244796,7.794889783423672
361,74.9353499603328,33.800684616744206,1613714375473,2044.0,1776.0,1797.0,2677.0,1937.0,1030.0,1.2679900744416874,1.6653786707882534,0.5813652539631188,-0.11816192560175055,0.14414653570480487,361,17.29361677561253,209.9483618204314,0.2745564784794753,195.09586949455698,7.859304683219602
362,74.93570928644645,33.80095411132944,1613714375473,948.0,692.0,1080.0,2144.0,1944.0,1032.0,1.1791044776119404,1.9322990126939352,0.6036892118501956,-0.0821917808219178,0.26034958601655933,362,29.05133553421436,257.08655127093743,0.30491258202015414,247.8735828322,6.789259923631769
363,74.93561945491804,33.80041512215897,1613714375473,2034.0,1632.0,1739.0,2568.0,2043.0,1044.0,1.3346456692913387,1.584126984126984,0.5798599533177726,-0.1433389544688027,0.1340909090909091,363,18.352624901399484,221.50529692440716,0.20269218657925558,206.61786767959083,7.782616249454247
364,74.93570928644645,33.801133774386265,1613714375473,1508.0,1142.0,1477.0,2358.0,1896.0,1010.0,1.3488372093023255,1.7497348886532345,0.6103305785123967,-0.1485148514851485,0.19219653179190752,364,18.620230866017238,242.91734656548215,0.16916919344258635,223.9446453729604,7.199725951612847
365,74.93552962338963,33.80032529063056,1613714375473,2074.0,1578.0,1586.0,3167.0,2046.0,1006.0,1.4244505494505495,1.680579216354344,0.5746376811594203,-0.17507082152974504,0.15077282006415865,365,22.76218290663302,254.85950750169806,0.17483330454045826,191.66541023009583,7.758360940303923
366,74.93543979186121,33.80041512215897,1613714375473,1898.0,1444.0,1684.0,2603.0,2046.0,1006.0,1.4992101105845181,1.93812375249501,0.6269545793000745,-0.1997471554993679,0.21072319201995013,366,20.64996811268494,203.11259362714654,0.2907513834122498,229.62969852069818,7.688178390252897
367,74.93597878103168,33.800864279801026,1613714375473,1674.0,1362.0,1655.0,2488.0,1944.0,1032.0,1.173913043478261,1.712248322147651,0.5813136635054443,-0.08,0.17738678973175656,367,25.276263594477456,275.9237031217394,0.3419524693207192,243.9383052011248,7.481840783702304
368,74.93579911797487,33.80095411132944,1613714375473,1212.0,973.0,1080.0,2144.0,1944.0,1032.0,1.1038251366120218,1.3444553483807655,0.5145307289185327,-0.04935064935064935,0.11021069692058347,368,32.0723524797013,244.0793136670155,0.6959508825196807,281.09962267992313,6.967553690239718
369,74.93526012880439,32.65344616739517,1613886596262,,,,,,,,,,,,369,,,,,
370,74.93526012880439,33.801133774386265,1613714375473,2110.0,1614.0,1584.0,2917.0,1927.0,1046.0,1.4880112834978843,1.8042279411764706,0.592814371257485,-0.1961451247165533,0.16119491274770778,370,20.168818725259026,268.5032968772194,0.17229307480646228,233.23731454349013,7.757117490199415
371,74.93552962338963,32.65344616739517,1613886596262,,,,,,,,,,,,371,,,,,
372,74.93597878103168,33.80104394285785,1613714375473,,,,,,,,,,,,372,,,,,
373,74.9353499603328,32.655781787133876,1613886596262,,,,,,,,,,,,373,,,,,
374,74.93579911797487,33.80041512215897,1613714375473,,,,,,,,,,,,374,,,,,
375,74.73152222236608,33.80095411132944,1613714375473,,,,,,,,,,,,375,,,,,
376,74.93597878103168,33.80059478521579,1613714375473,2376.0,1548.0,1868.0,2666.0,1944.0,1032.0,1.7393850658857979,2.3056603773584907,0.6379781420765027,-0.2699091394975949,0.28293963254593174,376,17.667199151186363,176.48370053297148,0.5523874419886449,227.90130834461365,7.924214084495674
377,74.93526012880439,32.65344616739517,1613886596262,,,,,,,,,,,,377,,,,,
378,74.93588894950328,33.801133774386265,1613714375473,1440.0,1196.0,1649.0,2229.0,1896.0,1010.0,1.254355400696864,2.0153846153846153,0.6443923407581086,-0.11282843894899536,0.2300469483568075,378,18.860756355789167,225.57546327071503,0.34396475880873284,231.22713825730753,7.2698318535864574
379,74.80850784221512,33.80050495368738,1613714375473,,,,,,,,,,,,379,,,,,
380,74.9353499603328,33.80095411132944,1613714375473,2078.0,1656.0,1855.0,2923.0,1937.0,1030.0,1.5079825834542815,1.8203252032520325,0.6012965964343598,-0.2025462962962963,0.23804257672103954,380,21.72123914733113,245.719808600963,0.27008534217367103,249.21268993229125,7.731689210701136
381,74.93526012880439,33.800864279801026,1613714375473,2016.0,1602.0,1827.0,2661.0,1937.0,1030.0,1.3386454183266931,1.7654109589041096,0.6100166944908181,-0.14480408858603067,0.15582959641255606,381,18.90332897447925,214.90746978142082,0.21082980174569582,199.52514161233933,7.827675018555233
