,longitude,latitude,time,B8,B4,B5,B11,B9,B1,SR_n2,SR_N,TBVI1,NDWI,NDVI_G,P,K,OC,N,pH
29,74.9353499603328,33.800864279801026,1613454580078,1874.0,1498.0,1792.0,2415.0,1740.0,996.0,1.348201438848921,1.5746031746031746,0.5871559633027523,-0.1482843137254902,0.17605216360403084,6.502435893802058,514.7953299373221,-0.03686686916841053,188.6258460279943,6.9125
30,74.93588894950328,33.80104394285785,1613454580078,1288.0,1038.0,1263.0,1875.0,1575.0,1013.0,1.2105263157894737,1.4789311408016443,0.5648479427549195,-0.09523809523809523,0.14982021574111068,6.5175227735341394,769.2855633891108,0.1701197583989349,252.93664799308132,8.1325
31,74.9353499603328,33.80059478521579,1613454580078,2044.0,1662.0,1797.0,2517.0,1740.0,996.0,1.2775,1.4726507713884993,0.5575550729134346,-0.12184412733260154,0.13513513513513514,9.283741111153722,743.7157253518241,0.07160541292523503,190.7507417371871,7.78
32,74.80554340177753,33.80095411132944,1613454580078,5728.0,4992.0,4804.0,4435.0,4853.0,4647.0,1.115264797507788,0.9420592705167173,0.477155343663091,-0.054491899852724596,-0.017533432392273403,30.41912729306423,173.72564263753011,0.4133418076500907,204.11317960380035,4.7175
33,74.93579911797487,33.80095411132944,1613454580078,1144.0,930.0,1129.0,1852.0,1575.0,1013.0,1.1085271317829457,1.3930753564154785,0.5348176219801042,-0.051470588235294115,0.14,10.600794802330364,634.2562730860806,0.36943204309685584,270.2234504917523,8.2425
34,74.93579911797487,33.801133774386265,1613454580078,1710.0,1346.0,1458.0,2300.0,1725.0,972.0,1.381260096930533,1.4697508896797153,0.5646785437645236,-0.16010854816824965,0.14325259515570934,11.871641965541873,722.8700779730628,0.010421173283481688,193.97267787228841,6.9125
35,74.93543979186121,33.80032529063056,1613454580078,1658.0,1218.0,1482.0,2772.0,2046.0,1069.0,1.4195205479452055,1.7888257575757576,0.5839243498817966,-0.17338995046001415,0.23585214262348708,10.514162275613026,238.05062514755716,0.04181351502509634,180.68235935921513,6.85
36,74.9353499603328,33.80077444827262,1613454580078,1908.0,1580.0,1792.0,2415.0,1740.0,996.0,1.308641975308642,1.5261538461538462,0.5795601552393272,-0.13368983957219252,0.15281812899477049,6.366938817148737,763.1078767895227,-0.024141500750790357,184.98533888513717,7.275
37,74.80850784221512,33.80059478521579,1613454580078,,,,,,,,,,,,,,,,
38,74.93543979186121,33.800864279801026,1613454580078,1722.0,1542.0,1374.0,2015.0,1740.0,996.0,1.0926395939086295,1.0729461756373937,0.49318018664752333,-0.044269254093389936,-0.01973471368489162,23.13547572791219,533.213566331169,0.6159241652085284,276.58118390683006,7.8100000000000005
39,74.93526012880439,33.800684616744206,1613454580078,,,,,,,,,,,,,,,,
40,74.93561945491804,33.80104394285785,1613454580078,1398.0,1074.0,1129.0,1852.0,1575.0,1013.0,1.2504472271914133,1.2979127134724857,0.5171781951442969,-0.11128775834658187,0.1005631536604988,20.532607228862265,545.7025031351001,0.41922056215622144,294.42338016893507,8.102500000000001
41,74.9353499603328,33.80077444827262,1613454580078,1908.0,1580.0,1792.0,2415.0,1740.0,996.0,1.308641975308642,1.5261538461538462,0.5795601552393272,-0.13368983957219252,0.15281812899477049,6.366938817148737,763.1078767895227,-0.024141500750790357,184.98533888513717,7.275
42,74.93579911797487,33.80041512215897,1613454580078,,,,,,,,,,,,,,,,
43,74.93588894950328,33.80095411132944,1613454580078,,,,,,,,,,,,,,,,
44,74.9353499603328,33.80095411132944,1613454580078,1906.0,1466.0,1731.0,2528.0,1740.0,996.0,1.4913928012519562,1.7443478260869565,0.600833044081916,-0.1972361809045226,0.22168087697929353,9.473811281804247,228.7588614219424,0.100840003373453,192.42376593752465,7.6
45,74.93526012880439,33.801133774386265,1613454580078,1910.0,1538.0,1427.0,2477.0,1816.0,962.0,1.3469675599435824,1.378836833602585,0.5354596622889306,-0.14783653846153846,0.09248,19.256129059563968,682.6942746666666,0.17319060384263818,202.742109332526,8.254999999999999
46,74.93579911797487,33.80059478521579,1613454580078,1860.0,1406.0,1445.0,2208.0,1575.0,1013.0,1.3191489361702127,1.4505494505494505,0.5314453843324751,-0.13761467889908258,0.13443830570902393,14.878340077809431,734.9814527854386,0.283073256949013,212.08623498155026,8.205
47,74.93579911797487,33.800684616744206,1613454580078,2030.0,1436.0,1445.0,2208.0,1575.0,1013.0,1.5081723625557206,1.5477386934673367,0.5475558923834786,-0.20260663507109006,0.15716969317470256,18.7234306351558,685.8035276140853,0.20874799775430308,221.68337849986426,8.049999999999999
48,74.9939201168574,33.80077444827262,1613454580078,,,,,,,,,,,,,,,,
49,74.93579911797487,33.800864279801026,1613454580078,1534.0,1224.0,1279.0,1900.0,1575.0,1013.0,1.1246334310850439,1.2746031746031745,0.5037416305632139,-0.05866114561766736,0.08148148148148149,19.26600307511648,484.31344194462395,0.5570071864062358,298.7322570532272,7.8775
50,74.93579911797487,33.80104394285785,1613454580078,1346.0,1086.0,1129.0,1852.0,1575.0,1013.0,1.24860853432282,1.3204633204633205,0.5214780600461894,-0.11056105610561057,0.11856091578086672,18.384319086057353,590.2637163890685,0.37431706166787204,253.4966409152177,7.8675
51,74.93552962338963,33.800864279801026,1613454580078,1376.0,1136.0,1374.0,2015.0,1740.0,996.0,1.176068376068376,1.3128249566724437,0.5435126582278481,-0.08091123330714847,0.12849162011173185,12.241877100830857,716.0422739684333,0.20254034728358616,265.8404367543786,7.955
52,74.93588894950328,32.65344616739517,1613454594717,,,,,,,,,,,,,,,,
53,74.93570928644645,33.800864279801026,1613454580078,,,,,,,,,,,,,,,,
54,74.93543979186121,32.65344616739517,1613454594717,,,,,,,,,,,,,,,,
55,74.93606861256009,33.80059478521579,1613454580078,,,,,,,,,,,,,,,,
56,74.93526012880439,33.80059478521579,1613454580078,1994.0,1558.0,1797.0,2517.0,1740.0,996.0,1.404225352112676,1.6719745222929936,0.5886013756960367,-0.1681312243702402,0.19318181818181818,7.9363532855967485,190.79273594093445,0.004605940032612499,173.7205233027726,6.9125
57,74.80850784221512,32.655781787133876,1613454594717,2234.0,1268.0,1311.0,1615.0,2107.0,616.0,1.816260162601626,2.1194353963083605,0.5873655913978495,-0.28983833718244806,0.22690131992457574,17.144686015831006,273.491219824034,0.8468480526539396,256.3349671722353,7.9750000000000005
58,74.93597878103168,32.65344616739517,1613454594717,,,,,,,,,,,,,,,,
59,74.93597878103168,33.80077444827262,1613454580078,2100.0,1474.0,1505.0,2117.0,1575.0,1013.0,1.4542936288088644,1.4589257503949447,0.5431252255503428,-0.18510158013544017,0.1224551807961106,19.26719710332763,748.4073867324629,0.17800203792903868,220.11298750981686,7.4375
60,74.93561945491804,32.65344616739517,1613454594717,,,,,,,,,,,,,,,,
61,74.93588894950328,33.80095411132944,1613454580078,,,,,,,,,,,,,,,,
62,74.83608612143759,33.80104394285785,1613454580078,,,,,,,,,,,,,,,,
63,74.93570928644645,33.80095411132944,1613454580078,1198.0,990.0,1129.0,1852.0,1575.0,1013.0,1.1563706563706564,1.4235171696149844,0.5401913875598087,-0.07251566696508505,0.13810316139767054,9.93445284174114,654.8263047352648,0.3280688687608979,267.490420188722,8.12
64,74.93579911797487,33.80104394285785,1613454580078,1346.0,1086.0,1129.0,1852.0,1575.0,1013.0,1.24860853432282,1.3204633204633205,0.5214780600461894,-0.11056105610561057,0.11856091578086672,18.384319086057353,590.2637163890685,0.37431706166787204,253.4966409152177,7.8675
65,74.93552962338963,33.80104394285785,1613454580078,1618.0,1242.0,1390.0,2261.0,1740.0,996.0,1.3327841845140034,1.4665461121157324,0.5568910256410257,-0.1426553672316384,0.14386459802538787,11.347036630332937,629.8083208060923,0.06771710317966206,210.65336928642978,6.9125
66,74.93579911797487,33.80059478521579,1613454580078,1860.0,1406.0,1445.0,2208.0,1575.0,1013.0,1.3191489361702127,1.4505494505494505,0.5314453843324751,-0.13761467889908258,0.13443830570902393,14.878340077809431,734.9814527854386,0.283073256949013,212.08623498155026,8.205
67,74.93588894950328,33.800864279801026,1613454580078,1816.0,1446.0,1505.0,2117.0,1575.0,1013.0,1.2220726783310902,1.3866366366366367,0.5304899541769474,-0.09993943064809206,0.10831083108310831,13.384780623255331,994.5511082570213,0.33129679534671763,252.61073846423733,7.955
68,74.93526012880439,33.80104394285785,1613454580078,2098.0,1614.0,1731.0,2528.0,1740.0,996.0,1.502865329512894,1.708688245315162,0.595869191049914,-0.20091585575271895,0.17930629041740154,9.552212422850282,233.09790029602854,0.03834314892172663,194.90960813699184,7.825
69,74.93588894950328,32.8994947237155,1613454594717,1174.0,727.0,1119.0,1863.0,1850.0,298.0,1.8784,2.7588028169014085,0.6633076467101363,-0.3051695386325737,0.42974452554744524,19.305548838622315,207.70641479096906,0.7772937636757016,259.8792134920635,8.149999999999999
70,74.9353499603328,33.80050495368738,1613454580078,2092.0,1540.0,1587.0,2548.0,2046.0,1069.0,1.3190416141235812,1.4738751814223512,0.5352445193929174,-0.1375747688961392,0.12303013547138512,17.70833609396203,655.5952850115325,0.10838552336778695,193.27656395940932,7.97
71,74.93597878103168,33.80032529063056,1613454580078,2018.0,1616.0,1774.0,2405.0,1814.0,1089.0,1.3417553191489362,1.4977409638554218,0.5718891038039974,-0.1459398069278819,0.13884912682507872,9.420616195859516,752.4157593900655,-0.06272979495463582,185.22733888513713,7.275
72,74.80850784221512,33.80032529063056,1613454580078,,,,,,,,,,,,,,,,
73,74.93561945491804,33.801133774386265,1613454580078,1584.0,1166.0,1458.0,2300.0,1725.0,972.0,1.3244147157190636,1.4619469026548673,0.5633693972179289,-0.13956834532374102,0.1601123595505618,9.36935219876047,633.4957272720849,0.024495273695522957,194.7839778722884,6.9125
74,74.9353499603328,33.80077444827262,1613454580078,1908.0,1580.0,1792.0,2415.0,1740.0,996.0,1.308641975308642,1.5261538461538462,0.5795601552393272,-0.13368983957219252,0.15281812899477049,6.366938817148737,763.1078767895227,-0.024141500750790357,184.98533888513717,7.275
75,74.93552962338963,33.801133774386265,1613454580078,1598.0,1208.0,1625.0,2794.0,1816.0,962.0,1.3611584327086883,1.7234234234234234,0.5941499085923218,-0.15295815295815296,0.2393909944930353,7.4364936532548125,227.82715591845616,0.04095091253175209,173.17823771419353,6.625
76,74.93588894950328,32.80912420613308,1613454594717,,,,,,,,,,,,,,,,
77,74.84336247523896,33.80050495368738,1613454580078,,,,,,,,,,,,,,,,
78,74.93543979186121,33.800684616744206,1613454580078,1816.0,1440.0,1532.0,2218.0,1740.0,996.0,1.3695324283559578,1.5584745762711865,0.5648967551622419,-0.15595162316995545,0.16208530805687205,10.688852465280409,715.0406962307612,0.03589454770087708,199.935778908971,6.9125
79,74.93579911797487,33.80032529063056,1613454580078,,,,,,,,,,,,,,,,
80,74.93561945491804,33.80095411132944,1613454580078,948.0,692.0,1080.0,2144.0,1944.0,1032.0,1.1791044776119404,1.9322990126939352,0.6036892118501956,-0.0821917808219178,0.26034958601655933,9.211863953574978,438.15340767086747,0.2517887486813676,224.98350832398813,8.1525
81,74.9353499603328,32.6108660229279,1613454594717,,,,,,,,,,,,,,,,
82,74.93570928644645,33.80041512215897,1613454580078,2034.0,1632.0,1739.0,2568.0,2043.0,1044.0,1.3346456692913387,1.584126984126984,0.5798599533177726,-0.1433389544688027,0.1340909090909091,9.348896829877912,739.4145847381911,-0.08926499197390325,186.34277221847046,7.7250000000000005
83,74.93552962338963,33.800684616744206,1613454580078,1376.0,1054.0,1549.0,2432.0,1937.0,1030.0,1.2176991150442478,1.9344933469805528,0.6132224861441014,-0.09816440542697526,0.25165562913907286,7.486810044290616,595.776518126635,0.23882267604250884,197.8672904772515,8.1525
84,74.93552962338963,33.80041512215897,1613454580078,2036.0,1764.0,1684.0,2603.0,2046.0,1006.0,1.2935196950444727,1.5243328100470959,0.5693035835023664,-0.12797783933518006,0.10466439135381114,11.014684787339409,728.9536826071413,-0.03187147758105602,184.26679016718845,8.092500000000001
85,74.93552962338963,33.80041512215897,1613454580078,2036.0,1764.0,1684.0,2603.0,2046.0,1006.0,1.2935196950444727,1.5243328100470959,0.5693035835023664,-0.12797783933518006,0.10466439135381114,11.014684787339409,728.9536826071413,-0.03187147758105602,184.26679016718845,8.092500000000001
86,74.93597878103168,32.65344616739517,1613454594717,,,,,,,,,,,,,,,,
87,74.93526012880439,33.80077444827262,1613454580078,,,,,,,,,,,,,,,,
88,74.93561945491804,33.80059478521579,1613454580078,1382.0,1150.0,1484.0,2336.0,1944.0,1032.0,1.1574539363484087,1.840952380952381,0.585635359116022,-0.07298136645962733,0.23632874960025585,4.744656773070725,582.5377811577561,0.22145517704259432,206.87485052624254,8.1525
89,74.80850784221512,33.801133774386265,1613454580078,,,,,,,,,,,,,,,,
90,74.93588894950328,33.801133774386265,1613454580078,1440.0,1196.0,1649.0,2229.0,1896.0,1010.0,1.254355400696864,2.0153846153846153,0.6443923407581086,-0.11282843894899536,0.2300469483568075,9.811377733790653,349.4181366572364,0.363279798841243,193.0778489368475,8.399999999999999
91,74.93552962338963,33.80050495368738,1613454580078,2062.0,1704.0,1684.0,2603.0,2046.0,1006.0,1.311704834605598,1.5054263565891473,0.5662407531943511,-0.13483764446890478,0.10529311326124074,12.033989481015631,576.9063967776661,-0.04253286060178374,182.91195683385507,7.825000000000001
92,74.93570928644645,33.800684616744206,1613454580078,,,,,,,,,,,,,,,,
93,74.93588894950328,33.80104394285785,1613454580078,,,,,,,,,,,,,,,,
94,74.93463130810551,32.80912420613308,1613454594717,,,,,,,,,,,,,,,,
95,74.93463130810551,33.80050495368738,1613454580078,1664.0,1124.0,1703.0,3358.0,2801.0,1077.0,1.375206611570248,2.5819265143992056,0.6284132841328414,-0.1579679888656924,0.3648293963254593,15.472950522645405,176.084847688119,0.7864108659214114,224.29081686614035,8.525
96,74.80850784221512,33.80095411132944,1613454580078,,,,,,,,,,,,,,,,
97,74.93463130810551,33.80050495368738,1613454580078,1664.0,1124.0,1703.0,3358.0,2801.0,1077.0,1.375206611570248,2.5819265143992056,0.6284132841328414,-0.1579679888656924,0.3648293963254593,15.472950522645405,176.084847688119,0.7864108659214114,224.29081686614035,8.525
98,74.9353499603328,33.800684616744206,1613454580078,2044.0,1776.0,1797.0,2677.0,1937.0,1030.0,1.2679900744416874,1.6653786707882534,0.5813652539631188,-0.11816192560175055,0.14414653570480487,6.551325252061442,833.2840050492916,0.01648188211421031,182.25294144019077,8.09
99,74.93588894950328,33.801133774386265,1613454580078,1440.0,1196.0,1649.0,2229.0,1896.0,1010.0,1.254355400696864,2.0153846153846153,0.6443923407581086,-0.11282843894899536,0.2300469483568075,9.811377733790653,349.4181366572364,0.363279798841243,193.0778489368475,8.399999999999999
100,74.93561945491804,33.800864279801026,1613454580078,,,,,,,,,,,,,,,,
101,74.93588894950328,32.68470753928252,1613454594717,,,,,,,,,,,,,,,,
102,74.93588894950328,33.800684616744206,1613454580078,,,,,,,,,,,,,,,,
103,74.93597878103168,33.80050495368738,1613454580078,,,,,,,,,,,,,,,,
104,74.93561945491804,33.80041512215897,1613454580078,2034.0,1632.0,1739.0,2568.0,2043.0,1044.0,1.3346456692913387,1.584126984126984,0.5798599533177726,-0.1433389544688027,0.1340909090909091,9.348896829877912,739.4145847381911,-0.08926499197390325,186.34277221847046,7.7250000000000005
105,74.77176674709463,33.80050495368738,1613454580078,2276.0,1898.0,2368.0,1549.0,2443.0,1630.0,1.258849557522124,1.578395061728395,0.5937813440320963,-0.11459353574926542,0.1715922107674685,11.407195750404636,464.2897894481706,-0.0881184177042662,252.92594284723052,8.05
106,74.83608612143759,33.800864279801026,1613454580078,1600.0,975.0,1161.0,2058.0,1735.0,634.0,1.9559902200488997,2.572530864197531,0.6417910447761194,-0.32340777502067825,0.34164989939637824,18.933569086378384,199.89124712036383,0.8207018993927374,243.10864456706273,8.149999999999999
107,74.93526012880439,33.80059478521579,1613454580078,2076.0,1454.0,1797.0,2677.0,1937.0,1030.0,1.4723404255319148,1.969835466179159,0.6215842269111034,-0.19104991394148021,0.20897615708274894,8.821761803419456,230.91686374040327,0.2719047921999057,192.8248449534062,8.1125
108,74.93472113963392,33.80104394285785,1613454580078,1542.0,1188.0,1316.0,1999.0,1801.0,1020.0,1.4384328358208955,1.735129068462402,0.596284549161758,-0.17980107115531752,0.18105423987776928,12.01419708624259,251.70862542086059,0.09855582042975153,208.65197040481846,7.175
109,74.93526012880439,33.80050495368738,1613454580078,2010.0,1346.0,1513.0,2655.0,2046.0,1006.0,1.6368078175895766,1.9188660801564028,0.5966088328075709,-0.24150710315009266,0.23033531808210592,11.207029530172031,208.32885183853574,0.3104514348781643,179.69891125116374,7.937500000000001
110,74.93552962338963,33.800864279801026,1613454580078,1102.0,874.0,1551.0,2405.0,1937.0,1030.0,1.0921704658077305,1.5766871165644172,0.6132858837485172,-0.04405495026054003,0.20893767150137202,5.98043879613134,603.518332282762,0.17619974598013866,215.59288717847926,8.0775
111,74.93552962338963,33.80032529063056,1613454580078,2074.0,1578.0,1586.0,3167.0,2046.0,1006.0,1.4244505494505495,1.680579216354344,0.5746376811594203,-0.17507082152974504,0.15077282006415865,11.482044970864774,713.2401203733663,-0.030548738406799614,174.20931813937906,7.4375
112,74.93552962338963,33.80077444827262,1613454580078,1188.0,960.0,1551.0,2405.0,1937.0,1030.0,1.097966728280961,1.6491978609625668,0.6238938053097345,-0.04669603524229075,0.17530487804878048,6.736778447640651,716.0328166250355,0.2105854740819525,231.08679893061594,8.0775
113,74.74248166883234,33.800864279801026,1613454580078,,,,,,,,,,,,,,,,
114,74.93579911797487,33.80050495368738,1613454580078,,,,,,,,,,,,,,,,
115,74.93597878103168,33.800684616744206,1613454580078,2496.0,1482.0,1868.0,2666.0,1944.0,1032.0,1.8272327964860908,2.33206106870229,0.6406035665294925,-0.292594510616261,0.28293963254593174,12.838787645773277,208.76127740628553,0.7694876229467812,234.96850602230538,8.1425
116,74.93588894950328,33.80041512215897,1613454580078,,,,,,,,,,,,,,,,
117,74.93561945491804,33.80059478521579,1613454580078,1382.0,1150.0,1484.0,2336.0,1944.0,1032.0,1.1574539363484087,1.840952380952381,0.585635359116022,-0.07298136645962733,0.23632874960025585,4.744656773070725,582.5377811577561,0.22145517704259432,206.87485052624254,8.1525
118,74.9353499603328,33.80041512215897,1613454580078,1780.0,1232.0,1513.0,2655.0,2046.0,1006.0,1.5724381625441697,2.169060773480663,0.6257237386269644,-0.22252747252747251,0.2684975767366721,11.651544070500861,191.90763752350227,0.5480523495233426,201.66584999472823,8.1125
119,74.93597878103168,33.80050495368738,1613454580078,,,,,,,,,,,,,,,,
120,74.93597878103168,33.800684616744206,1613454580078,2496.0,1482.0,1868.0,2666.0,1944.0,1032.0,1.8272327964860908,2.33206106870229,0.6406035665294925,-0.292594510616261,0.28293963254593174,12.838787645773277,208.76127740628553,0.7694876229467812,234.96850602230538,8.1425
121,74.93597878103168,33.80050495368738,1613454580078,,,,,,,,,,,,,,,,
122,74.93543979186121,33.80032529063056,1613454580078,1542.0,1030.0,1586.0,3167.0,2046.0,1006.0,1.578300921187308,2.3376777251184833,0.6526748971193416,-0.2242953552997221,0.3376271186440678,14.25500786068313,206.11730674687757,0.7714899858347904,200.92713448503943,8.525
123,74.93570928644645,33.80041512215897,1613454580078,2034.0,1632.0,1739.0,2568.0,2043.0,1044.0,1.3346456692913387,1.584126984126984,0.5798599533177726,-0.1433389544688027,0.1340909090909091,9.348896829877912,739.4145847381911,-0.08926499197390325,186.34277221847046,7.7250000000000005
124,74.93588894950328,33.80104394285785,1613454580078,,,,,,,,,,,,,,,,
125,74.93579911797487,33.80104394285785,1613454580078,999.0,796.0,1080.0,2144.0,1944.0,1032.0,1.210909090909091,1.8975069252077563,0.5993340732519423,-0.09539473684210527,0.24829157175398633,8.802611058902425,415.04684517086747,0.20608774885766035,220.1091749906548,7.115
126,74.93597878103168,32.60251169078559,1613454594717,,,,,,,,,,,,,,,,
127,74.93588894950328,33.80041512215897,1613454580078,,,,,,,,,,,,,,,,
128,74.93552962338963,33.800684616744206,1613454580078,1376.0,1054.0,1549.0,2432.0,1937.0,1030.0,1.2176991150442478,1.9344933469805528,0.6132224861441014,-0.09816440542697526,0.25165562913907286,7.486810044290616,595.776518126635,0.23882267604250884,197.8672904772515,8.1525
129,74.93561945491804,33.80077444827262,1613454580078,,,,,,,,,,,,,,,,
130,74.93526012880439,32.65344616739517,1613454594717,,,,,,,,,,,,,,,,
131,74.93561945491804,33.800864279801026,1613454580078,,,,,,,,,,,,,,,,
132,74.84336247523896,33.80050495368738,1613454580078,,,,,,,,,,,,,,,,
133,74.93588894950328,33.800684616744206,1613454580078,,,,,,,,,,,,,,,,
134,74.93570928644645,33.80104394285785,1613454580078,1164.0,888.0,1080.0,2144.0,1944.0,1032.0,1.230443974630021,1.6727716727716728,0.5687203791469194,-0.1033175355450237,0.18307426597582038,7.675810803437924,425.73132459671695,0.1362798657678882,240.0524168614352,7.115
135,74.93597878103168,33.80032529063056,1613454580078,2020.0,1494.0,1793.0,2515.0,2043.0,1044.0,1.5052160953800298,1.8727272727272728,0.6197718631178707,-0.2016656751933373,0.21105232216343328,9.004990802825038,231.31369879076973,0.21754373406408478,185.34264436224555,8.1125
136,74.93588894950328,33.80059478521579,1613454580078,2282.0,1480.0,1868.0,2666.0,1944.0,1032.0,1.785602503912363,2.4612286002014097,0.6529185599440755,-0.28202247191011237,0.31327243417517464,15.381438766303518,192.43015384586587,0.8206328662910921,202.1517073273275,8.1425
137,74.93561945491804,33.80095411132944,1613454580078,948.0,692.0,1080.0,2144.0,1944.0,1032.0,1.1791044776119404,1.9322990126939352,0.6036892118501956,-0.0821917808219178,0.26034958601655933,9.211863953574978,438.15340767086747,0.2517887486813676,224.98350832398813,8.1525
138,74.93597878103168,33.80095411132944,1613454580078,,,,,,,,,,,,,,,,
139,74.93579911797487,33.80050495368738,1613454580078,,,,,,,,,,,,,,,,
140,74.93597878103168,32.65344616739517,1613454594717,,,,,,,,,,,,,,,,
141,74.80805868457307,33.80041512215897,1613454580078,,,,,,,,,,,,,,,,
142,74.93579911797487,33.80050495368738,1613454580078,,,,,,,,,,,,,,,,
