B8,B4,B5,B11,B9,B1,SR_n2,SR_N,TBVI1,NDWI,NDVI_G,P,N,OC,K,pH
2362.0,1765.0,1884.0,2703.0,471.0,1885.0,1.3590333716915994,1.5848519362186788,0.5175824175824176,-0.1521951219512195,0.2311435523114355,4.65,,0.64,87.83,7.95
2362.0,1765.0,1884.0,2703.0,471.0,1885.0,1.3590333716915994,1.5848519362186788,0.5175824175824176,-0.1521951219512195,0.2311435523114355,9.68,,0.56,74.97,7.48
2097.0,1867.0,1850.0,2637.0,436.0,1863.0,1.2128397917871605,1.3698311007571344,0.5186431174656574,-0.0961840041819132,0.1526586620926243,3.17,,0.53,73.38,8.47
2097.0,1867.0,1850.0,2637.0,436.0,1863.0,1.2128397917871605,1.3698311007571344,0.5186431174656574,-0.0961840041819132,0.1526586620926243,5.53,,0.55,88.50,7.65
2097.0,1867.0,1850.0,2637.0,436.0,1863.0,1.2128397917871605,1.3698311007571344,0.5186431174656574,-0.0961840041819132,0.1526586620926243,5.01,,0.61,61.00,7.22
2097.0,1867.0,1850.0,2637.0,436.0,1863.0,1.2128397917871605,1.3698311007571344,0.5186431174656574,-0.0961840041819132,0.1526586620926243,6.15,,0.63,88.57,8.26
2042.0,1774.0,1777.0,2707.0,437.0,1763.0,1.2308619650391803,1.396158463385354,0.5161196630845193,-0.1034855444474466,0.1673776662484316,30.84,,0.53,,7.42
1845.0,1455.0,1551.0,2078.0,410.0,1726.0,1.2750518313752592,1.4372496662216288,0.508691374221056,-0.1208991494532199,0.1961111111111111,9.07,,0.70,,8.23
1921.0,1661.0,1661.0,2451.0,428.0,1762.0,1.208936438011328,1.3801498127340823,0.509040760036776,-0.0945868945868946,0.1636842105263158,33.58,,0.58,,7.77
1870.0,1622.0,1625.0,2354.0,433.0,1727.0,1.2080103359173129,1.3623279098873593,0.5041886441203848,-0.0942071386775892,0.1688590604026845,41.91,,0.53,,7.62
1831.0,1645.0,1621.0,2360.0,418.0,1757.0,1.1692209450830142,1.297448662103298,0.5021685254027262,-0.0780100088313217,0.1421528348397699,9.27,,0.49,,7.42
2120.0,1519.0,1546.0,1853.0,473.0,1734.0,1.3757300454250487,1.3445378151260503,0.4998383446492079,-0.1581535099699535,0.1488539077602872,27.80,,0.49,,7.81
2256.0,1363.0,1476.0,2136.0,457.0,1739.0,1.5263870094722598,1.804812834224599,0.496635262449529,-0.208355650776647,0.292484442316898,28.13,,0.62,,7.84
2256.0,1363.0,1476.0,2136.0,457.0,1739.0,1.5263870094722598,1.804812834224599,0.496635262449529,-0.208355650776647,0.292484442316898,30.78,,0.52,,8.16
1884.0,1677.0,1687.0,2463.0,437.0,1773.0,1.1819322459222084,1.3397040690505548,0.5098216983983076,-0.0833812535940195,0.1537032121051234,10.98,,0.51,,7.87
1729.0,1531.0,1513.0,2146.0,426.0,1749.0,1.1627437794216544,1.254698639014906,0.4950916230366492,-0.0752487562189054,0.1311714869997078,20.34,,0.48,,8.36
2120.0,1519.0,1546.0,1853.0,473.0,1734.0,1.3757300454250487,1.3445378151260503,0.4998383446492079,-0.1581535099699535,0.1488539077602872,8.85,,0.56,,7.85
1904.0,1679.0,1686.0,2593.0,427.0,1757.0,1.2197309417040358,1.379461490294302,0.513554675601584,-0.098989898989899,0.1705632306057385,17.85,,0.51,,7.94
1729.0,1531.0,1513.0,2146.0,426.0,1749.0,1.1627437794216544,1.254698639014906,0.4950916230366492,-0.0752487562189054,0.1311714869997078,9.07,,0.58,,8.36
1932.0,1674.0,1664.0,2514.0,434.0,1748.0,1.2321428571428572,1.401002506265664,0.5104294478527608,-0.104,0.1756046267087276,21.68,,0.52,,7.86
1818.0,1545.0,1544.0,2237.0,449.0,1724.0,1.2201342281879195,1.3727390180878554,0.499353169469599,-0.0991535671100362,0.1756569847856154,12.23,,0.54,,7.34
1818.0,1545.0,1544.0,2237.0,449.0,1724.0,1.2201342281879195,1.3727390180878554,0.499353169469599,-0.0991535671100362,0.1756569847856154,20.25,,0.52,,7.95
2256.0,1363.0,1476.0,2136.0,457.0,1739.0,1.5263870094722598,1.804812834224599,0.496635262449529,-0.208355650776647,0.292484442316898,35.12,,0.55,,7.83
1729.0,1531.0,1513.0,2146.0,426.0,1749.0,1.1627437794216544,1.254698639014906,0.4950916230366492,-0.0752487562189054,0.1311714869997078,6.76,,0.54,,7.87
1995.0,1551.0,1610.0,2253.0,385.0,1792.0,1.3005215123859188,1.3893521488133418,0.5080467024297886,-0.1306319070558231,0.1708108108108108,144.84,,0.63,,7.79
2743.0,2052.0,2228.0,3367.0,739.0,1656.0,1.5188261351052048,1.7946745562130175,0.5686574783052578,-0.2059793361178281,0.2535647861128332,3.90,,0.39,151.00,8.60
2534.0,2237.0,2253.0,3457.0,692.0,1852.0,1.3021582733812949,1.5245547760388558,0.5487092060399416,-0.13125,0.1842381052190316,3.90,,0.39,258.00,8.30
1938.0,1401.0,1438.0,1651.0,348.0,1566.0,1.4239529757531226,1.6728907330567082,0.4986130374479889,-0.1749014852985753,0.2798941798941799,23.34,,0.56,,7.58
5591.0,5048.0,4986.0,4679.0,1190.0,5402.0,1.1354589764419172,1.248676211021769,0.4943976202280615,-0.0634331906799809,0.1278009033743689,18.20,349.20,0.91,174.30,5.60
4144.0,2742.0,2862.0,2982.0,939.0,3271.0,1.441391304347826,1.5372549019607844,0.4832826747720365,-0.180794985040604,0.2413247130228262,45.93,313.80,0.52,,5.57
3729.0,2193.0,2180.0,2532.0,735.0,2622.0,1.542821679768308,1.4122359796067006,0.4425497360941941,-0.2134721770257077,0.2320889594916601,40.12,312.60,0.56,110.35,6.23
3729.0,2193.0,2180.0,2532.0,735.0,2622.0,1.542821679768308,1.4122359796067006,0.4425497360941941,-0.2134721770257077,0.2320889594916601,32.78,326.30,0.46,341.60,5.23
3700.0,2044.0,2133.0,2677.0,717.0,2606.0,1.6666666666666667,1.783410138248848,0.4719026548672566,-0.25,0.3144974525243168,6.93,328.13,0.57,297.52,5.03
3700.0,2044.0,2133.0,2677.0,717.0,2606.0,1.6666666666666667,1.783410138248848,0.4719026548672566,-0.25,0.3144974525243168,5.07,342.14,0.46,383.56,5.01
3700.0,2044.0,2133.0,2677.0,717.0,2606.0,1.6666666666666667,1.783410138248848,0.4719026548672566,-0.25,0.3144974525243168,43.25,308.90,0.45,288.16,7.72
3700.0,2044.0,2133.0,2677.0,717.0,2606.0,1.6666666666666667,1.783410138248848,0.4719026548672566,-0.25,0.3144974525243168,52.94,342.40,0.52,288.96,4.95
1424.0,1174.0,1318.0,849.0,209.0,1687.0,1.0462894930198383,1.111578947368421,0.4804958075100255,-0.02262118491921,0.0757215619694397,7.61,,0.60,150.51,7.23
1424.0,1174.0,1318.0,849.0,209.0,1687.0,1.0462894930198383,1.111578947368421,0.4804958075100255,-0.02262118491921,0.0757215619694397,14.17,,0.52,55.37,8.65
2187.0,1524.0,1744.0,1923.0,246.0,1751.0,1.3017857142857143,1.482989064398542,0.5144542772861357,-0.1311093871217998,0.1846639165251152,3.68,,0.62,104.29,7.32
2187.0,1524.0,1744.0,1923.0,246.0,1751.0,1.3017857142857143,1.482989064398542,0.5144542772861357,-0.1311093871217998,0.1846639165251152,4.86,,0.56,110.59,8.14
2187.0,1524.0,1744.0,1923.0,246.0,1751.0,1.3017857142857143,1.482989064398542,0.5144542772861357,-0.1311093871217998,0.1846639165251152,6.16,,0.65,150.28,7.58
2187.0,1524.0,1744.0,1923.0,246.0,1751.0,1.3017857142857143,1.482989064398542,0.5144542772861357,-0.1311093871217998,0.1846639165251152,5.74,,0.44,106.47,7.55
2187.0,1524.0,1744.0,1923.0,246.0,1751.0,1.3017857142857143,1.482989064398542,0.5144542772861357,-0.1311093871217998,0.1846639165251152,4.92,,0.51,58.96,7.49
2187.0,1524.0,1744.0,1923.0,246.0,1751.0,1.3017857142857143,1.482989064398542,0.5144542772861357,-0.1311093871217998,0.1846639165251152,4.18,,0.53,75.56,7.36
2187.0,1524.0,1744.0,1923.0,246.0,1751.0,1.3017857142857143,1.482989064398542,0.5144542772861357,-0.1311093871217998,0.1846639165251152,5.88,,0.44,51.88,7.85
2187.0,1524.0,1744.0,1923.0,246.0,1751.0,1.3017857142857143,1.482989064398542,0.5144542772861357,-0.1311093871217998,0.1846639165251152,3.37,,0.55,75.06,8.25
2187.0,1524.0,1744.0,1923.0,246.0,1751.0,1.3017857142857143,1.482989064398542,0.5144542772861357,-0.1311093871217998,0.1846639165251152,4.45,,0.62,212.22,7.48
2187.0,1524.0,1744.0,1923.0,246.0,1751.0,1.3017857142857143,1.482989064398542,0.5144542772861357,-0.1311093871217998,0.1846639165251152,3.60,,0.62,85.59,7.32
1568.0,1418.0,1515.0,828.0,209.0,1776.0,1.0044843049327354,1.0919467343056437,0.489974126778784,-0.0022371364653243,0.0490405117270788,14.17,,0.63,57.59,7.32
1568.0,1418.0,1515.0,828.0,209.0,1776.0,1.0044843049327354,1.0919467343056437,0.489974126778784,-0.0022371364653243,0.0490405117270788,6.08,,0.44,122.55,7.21
1568.0,1418.0,1515.0,828.0,209.0,1776.0,1.0044843049327354,1.0919467343056437,0.489974126778784,-0.0022371364653243,0.0490405117270788,6.17,,0.62,84.20,7.15
1568.0,1418.0,1515.0,828.0,209.0,1776.0,1.0044843049327354,1.0919467343056437,0.489974126778784,-0.0022371364653243,0.0490405117270788,6.06,,0.58,75.22,7.25
1568.0,1418.0,1515.0,828.0,209.0,1776.0,1.0044843049327354,1.0919467343056437,0.489974126778784,-0.0022371364653243,0.0490405117270788,5.35,,0.57,58.62,7.41
1568.0,1418.0,1515.0,828.0,209.0,1776.0,1.0044843049327354,1.0919467343056437,0.489974126778784,-0.0022371364653243,0.0490405117270788,6.71,,0.65,65.68,8.36
1568.0,1418.0,1515.0,828.0,209.0,1776.0,1.0044843049327354,1.0919467343056437,0.489974126778784,-0.0022371364653243,0.0490405117270788,5.10,,0.65,216.07,8.24
2163.0,1840.0,1845.0,2709.0,227.0,1909.0,1.271604938271605,1.4964830011723331,0.51957195156294,-0.1195652173913043,0.2002820874471086,5.65,,0.56,90.88,7.96
2163.0,1840.0,1845.0,2709.0,227.0,1909.0,1.271604938271605,1.4964830011723331,0.51957195156294,-0.1195652173913043,0.2002820874471086,3.20,,0.62,50.29,7.29
2163.0,1840.0,1845.0,2709.0,227.0,1909.0,1.271604938271605,1.4964830011723331,0.51957195156294,-0.1195652173913043,0.2002820874471086,4.83,,0.62,62.68,7.95
2163.0,1840.0,1845.0,2709.0,227.0,1909.0,1.271604938271605,1.4964830011723331,0.51957195156294,-0.1195652173913043,0.2002820874471086,4.22,,0.66,72.87,7.48
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,5.45,,0.55,53.00,7.95
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,8.25,,0.63,79.41,7.52
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,7.18,,0.58,80.95,8.15
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,5.21,,0.62,48.72,8.36
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,5.43,,0.54,54.32,7.14
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,4.36,,0.64,54.81,7.46
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,2.86,,0.60,62.52,7.82
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,5.30,,0.59,76.25,8.49
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,6.69,,0.48,116.59,7.45
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,5.92,,0.54,103.20,7.63
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,5.25,,0.61,85.52,7.85
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,4.32,,0.50,85.37,7.96
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,6.23,,0.48,97.17,7.45
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,4.49,,0.64,75.42,7.36
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,3.92,,0.52,98.36,7.25
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,4.10,,0.64,51.65,7.15
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,7.13,,0.43,72.62,8.63
1481.0,1272.0,1315.0,792.0,179.0,1831.0,1.0054310930074677,1.0533584431889516,0.4522008253094911,-0.0027081922816519,0.0650587115201523,3.26,,0.52,52.44,8.92
1586.0,1419.0,1429.0,1097.0,197.0,1885.0,1.0037974683544304,1.1878386514148105,0.4624595469255664,-0.0018951358180669,0.1106107514776245,8.10,,0.55,61.26,7.84
1586.0,1419.0,1429.0,1097.0,197.0,1885.0,1.0037974683544304,1.1878386514148105,0.4624595469255664,-0.0018951358180669,0.1106107514776245,5.40,,0.53,49.52,7.63
1586.0,1419.0,1429.0,1097.0,197.0,1885.0,1.0037974683544304,1.1878386514148105,0.4624595469255664,-0.0018951358180669,0.1106107514776245,8.26,,0.49,124.95,7.68
1586.0,1419.0,1429.0,1097.0,197.0,1885.0,1.0037974683544304,1.1878386514148105,0.4624595469255664,-0.0018951358180669,0.1106107514776245,4.09,,0.44,81.11,7.95
1586.0,1419.0,1429.0,1097.0,197.0,1885.0,1.0037974683544304,1.1878386514148105,0.4624595469255664,-0.0018951358180669,0.1106107514776245,5.04,,0.54,52.89,7.84
1586.0,1419.0,1429.0,1097.0,197.0,1885.0,1.0037974683544304,1.1878386514148105,0.4624595469255664,-0.0018951358180669,0.1106107514776245,4.54,,0.54,101.74,8.65
1586.0,1419.0,1429.0,1097.0,197.0,1885.0,1.0037974683544304,1.1878386514148105,0.4624595469255664,-0.0018951358180669,0.1106107514776245,5.25,,0.59,96.79,7.54
1586.0,1419.0,1429.0,1097.0,197.0,1885.0,1.0037974683544304,1.1878386514148105,0.4624595469255664,-0.0018951358180669,0.1106107514776245,5.49,,0.67,62.43,7.23
1474.0,1258.0,1355.0,681.0,163.0,1842.0,0.9659239842726082,1.0309597523219811,0.4562289562289562,0.0173333333333333,0.0435600125352554,3.17,,0.53,73.38,8.47
1474.0,1258.0,1355.0,681.0,163.0,1842.0,0.9659239842726082,1.0309597523219811,0.4562289562289562,0.0173333333333333,0.0435600125352554,18.40,,0.52,59.18,7.14
1474.0,1258.0,1355.0,681.0,163.0,1842.0,0.9659239842726082,1.0309597523219811,0.4562289562289562,0.0173333333333333,0.0435600125352554,4.65,,0.57,57.32,7.65
1474.0,1258.0,1355.0,681.0,163.0,1842.0,0.9659239842726082,1.0309597523219811,0.4562289562289562,0.0173333333333333,0.0435600125352554,5.01,,0.61,61.00,7.22
1474.0,1258.0,1355.0,681.0,163.0,1842.0,0.9659239842726082,1.0309597523219811,0.4562289562289562,0.0173333333333333,0.0435600125352554,,,0.62,,7.10
1594.0,1283.0,1434.0,860.0,160.0,1888.0,1.0337224383916992,1.0904645476772616,0.4671009771986971,-0.0165816326530612,0.0727600721587492,5.05,,0.70,102.08,8.49
1594.0,1283.0,1434.0,860.0,160.0,1888.0,1.0337224383916992,1.0904645476772616,0.4671009771986971,-0.0165816326530612,0.0727600721587492,4.44,,0.56,70.54,7.15
1594.0,1283.0,1434.0,860.0,160.0,1888.0,1.0337224383916992,1.0904645476772616,0.4671009771986971,-0.0165816326530612,0.0727600721587492,11.68,,0.52,104.61,8.47
1594.0,1283.0,1434.0,860.0,160.0,1888.0,1.0337224383916992,1.0904645476772616,0.4671009771986971,-0.0165816326530612,0.0727600721587492,3.17,,0.60,101.40,7.15
1594.0,1283.0,1434.0,860.0,160.0,1888.0,1.0337224383916992,1.0904645476772616,0.4671009771986971,-0.0165816326530612,0.0727600721587492,4.47,,0.43,49.35,7.15
1594.0,1283.0,1434.0,860.0,160.0,1888.0,1.0337224383916992,1.0904645476772616,0.4671009771986971,-0.0165816326530612,0.0727600721587492,,,0.65,,8.03
1594.0,1283.0,1434.0,860.0,160.0,1888.0,1.0337224383916992,1.0904645476772616,0.4671009771986971,-0.0165816326530612,0.0727600721587492,,,0.64,,8.03
4795.0,4338.0,4083.0,3942.0,810.0,4716.0,1.1161545623836129,1.1975577845617096,0.470988579997693,-0.0548894511054889,0.1221904372701266,29.72,,0.59,,8.43
5877.0,5119.0,5175.0,5121.0,1401.0,5640.0,1.159400276188597,1.2549345139273196,0.4883918459796149,-0.0738169194226201,0.1460579514824798,30.35,,0.55,611.16,7.12
3812.0,3177.0,3205.0,3109.0,864.0,4248.0,1.1331747919143875,1.2941176470588236,0.4626154734411085,-0.0624303232998885,0.1777071620630652,33.89,,0.47,606.46,7.36
3885.0,3401.0,3308.0,2855.0,817.0,4309.0,1.0906793935991017,1.1802056555269922,0.459572103362045,-0.0433731704041896,0.1262112105973261,13.84,,0.58,674.96,8.45
4117.0,3448.0,3322.0,3044.0,986.0,4203.0,1.1319769040417926,1.1056969696969696,0.4460856720827179,-0.0619035336600464,0.1127104171749207,4.63,,0.62,86.13,7.14
4117.0,3448.0,3322.0,3044.0,986.0,4203.0,1.1319769040417926,1.1056969696969696,0.4460856720827179,-0.0619035336600464,0.1127104171749207,6.81,,0.67,83.89,7.21
4117.0,3448.0,3322.0,3044.0,986.0,4203.0,1.1319769040417926,1.1056969696969696,0.4460856720827179,-0.0619035336600464,0.1127104171749207,6.08,,0.68,78.87,8.26
3077.0,2400.0,2372.0,1989.0,674.0,3658.0,1.1387860843819393,1.2744080441128771,0.4348304307974336,-0.0648901193978196,0.1850399638063641,5.30,,0.58,109.20,7.95
3077.0,2400.0,2372.0,1989.0,674.0,3658.0,1.1387860843819393,1.2744080441128771,0.4348304307974336,-0.0648901193978196,0.1850399638063641,5.62,,0.57,89.62,8.25
5105.0,4580.0,4478.0,4295.0,987.0,4849.0,1.140782122905028,1.237913486005089,0.4870567761583641,-0.0657620041753653,0.1321632890526519,3.00,,,,
5105.0,4580.0,4478.0,4295.0,987.0,4849.0,1.140782122905028,1.237913486005089,0.4870567761583641,-0.0657620041753653,0.1321632890526519,4.00,34.00,,,
5105.0,4580.0,4478.0,4295.0,987.0,4849.0,1.140782122905028,1.237913486005089,0.4870567761583641,-0.0657620041753653,0.1321632890526519,4.00,34.00,,,
3846.0,2292.0,2375.0,2946.0,1427.0,2889.0,1.593866556154165,1.7716785998408908,0.4857844139905912,-0.228950311551366,0.2972185816222513,6.04,284.56,0.45,416.80,6.51
6002.0,4739.0,4964.0,5078.0,2539.0,4732.0,1.3116258741258742,1.3296794208893483,0.506582304316767,-0.1348080922669692,0.1683780099954566,9.16,250.80,0.54,,5.34
4735.0,3410.0,3547.0,3999.0,1685.0,3428.0,1.4021320698845128,1.5005871990604815,0.5101395081259887,-0.1674063116370808,0.2042884071630537,12.31,100.32,0.50,432.22,5.98
2667.0,2165.0,2159.0,3496.0,389.0,2007.0,1.4148541114058355,1.7094882729211087,0.5350681536555143,-0.171792618629174,0.2596229379418696,31.74,112.00,,183.20,6.08
2667.0,2165.0,2159.0,3496.0,389.0,2007.0,1.4148541114058355,1.7094882729211087,0.5350681536555143,-0.171792618629174,0.2596229379418696,52.44,95.20,,63.00,6.12
2667.0,2165.0,2159.0,3496.0,389.0,2007.0,1.4148541114058355,1.7094882729211087,0.5350681536555143,-0.171792618629174,0.2596229379418696,44.16,106.40,,147.90,5.26
2667.0,2165.0,2159.0,3496.0,389.0,2007.0,1.4148541114058355,1.7094882729211087,0.5350681536555143,-0.171792618629174,0.2596229379418696,42.78,117.60,,55.30,6.61
2667.0,2165.0,2159.0,3496.0,389.0,2007.0,1.4148541114058355,1.7094882729211087,0.5350681536555143,-0.171792618629174,0.2596229379418696,35.80,95.20,,74.60,7.04
3302.0,2260.0,2466.0,2687.0,707.0,3039.0,1.4337820234476768,1.6520526106018334,0.495678391959799,-0.1782337198929527,0.2856699751861042,12.67,250.80,0.48,283.36,5.92
4725.0,3536.0,3442.0,3696.0,889.0,3718.0,1.3473053892215572,1.4163978494623657,0.4805920134040771,-0.1479591836734694,0.20077484047402,10.23,213.18,0.55,548.03,5.17
6603.0,5742.0,5590.0,4982.0,1229.0,5796.0,1.194464544138929,1.2794477455435165,0.4941654879773691,-0.0886159426263292,0.1395439333800295,3.39,306.25,0.52,531.44,6.32
4291.0,2388.0,2541.0,2987.0,859.0,2893.0,1.649750096116878,1.8060344827586208,0.4771830985915493,-0.2452118398142774,0.3181281950452221,16.26,295.64,0.47,,5.24
3299.0,1830.0,2135.0,2702.0,700.0,2349.0,1.6586224233283058,1.861746847267632,0.4992984097287184,-0.2477307110438729,0.3342259414225941,7.80,451.44,0.57,324.33,6.32
4581.0,2905.0,3098.0,3640.0,868.0,2934.0,1.6039915966386555,1.9646806992508028,0.5249957634299272,-0.2319483662767245,0.3169915102236039,10.07,232.18,0.47,210.56,5.32
6027.0,5255.0,5067.0,5279.0,915.0,4906.0,1.221276595744681,1.4181708784596871,0.5040286481647269,-0.0996168582375478,0.1779110444777611,12.01,232.08,0.62,638.04,5.28
4186.0,3220.0,3286.0,2566.0,1747.0,3744.0,1.288,1.3908347927612377,0.4895709177592372,-0.1258741258741259,0.189020586400499,4.00,,,,6.00
4186.0,3220.0,3286.0,2566.0,1747.0,3744.0,1.288,1.3908347927612377,0.4895709177592372,-0.1258741258741259,0.189020586400499,2.00,,,,3.00
5450.0,3884.0,4034.0,4468.0,875.0,3977.0,1.421862770675711,1.588792221084954,0.5079325107025938,-0.174189378433696,0.2366062537343159,10.81,236.14,0.42,578.23,5.40
4353.0,2739.0,2817.0,3632.0,468.0,3300.0,1.5311290889905032,1.7809295967190704,0.4905101863137733,-0.2098387993329628,0.2940153960764837,2.67,576.40,,50.12,4.70
4049.0,2511.0,2755.0,2052.0,1766.0,2839.0,1.517616191904048,1.5239628040057225,0.4963069717168078,-0.2055977370850082,0.2299033049502093,10.93,,0.67,535.94,7.38
4534.0,3411.0,3326.0,3402.0,780.0,2874.0,1.3550508069336522,1.4094852515905147,0.4902712264150944,-0.1507614213197969,0.1858880778588808,18.27,485.23,,18.25,5.82
2293.0,1359.0,1459.0,2274.0,553.0,1478.0,1.8344,1.9802130898021308,0.5261449693472773,-0.2943832909963308,0.3509865005192108,32.05,,0.51,266.96,7.45
1288.0,1155.0,1191.0,1585.0,417.0,1526.0,1.1338028169014085,1.1307037896365042,0.4794685990338165,-0.0627062706270627,0.1254811393379522,33.33,,0.55,317.14,7.67
1288.0,1155.0,1191.0,1585.0,417.0,1526.0,1.1338028169014085,1.1307037896365042,0.4794685990338165,-0.0627062706270627,0.1254811393379522,25.65,,0.55,188.07,7.55
1624.0,1021.0,1061.0,1297.0,398.0,1415.0,1.5585412667946257,1.3275,0.4692613887660328,-0.218304576144036,0.2091081593927893,42.58,,0.56,170.33,7.57
1288.0,1155.0,1191.0,1585.0,417.0,1526.0,1.1338028169014085,1.1307037896365042,0.4794685990338165,-0.0627062706270627,0.1254811393379522,19.42,,0.52,326.73,7.22
2293.0,1359.0,1459.0,2274.0,553.0,1478.0,1.8344,1.9802130898021308,0.5261449693472773,-0.2943832909963308,0.3509865005192108,48.74,,0.53,265.31,7.94
1624.0,1021.0,1061.0,1297.0,398.0,1415.0,1.5585412667946257,1.3275,0.4692613887660328,-0.218304576144036,0.2091081593927893,50.33,,0.58,368.12,7.98
2293.0,1359.0,1459.0,2274.0,553.0,1478.0,1.8344,1.9802130898021308,0.5261449693472773,-0.2943832909963308,0.3509865005192108,19.80,,0.55,118.32,7.64
1288.0,1155.0,1191.0,1585.0,417.0,1526.0,1.1338028169014085,1.1307037896365042,0.4794685990338165,-0.0627062706270627,0.1254811393379522,18.88,,0.53,201.96,7.73
2322.0,1345.0,1539.0,2222.0,533.0,1551.0,1.8283464566929133,1.7853479853479854,0.5299586776859504,-0.2928730512249443,0.3148098192608578,,,0.62,,7.40
2322.0,1345.0,1539.0,2222.0,533.0,1551.0,1.8283464566929133,1.7853479853479854,0.5299586776859504,-0.2928730512249443,0.3148098192608578,,,0.64,,7.88
2322.0,1345.0,1539.0,2222.0,533.0,1551.0,1.8283464566929133,1.7853479853479854,0.5299586776859504,-0.2928730512249443,0.3148098192608578,,,0.65,,7.40
2322.0,1345.0,1539.0,2222.0,533.0,1551.0,1.8283464566929133,1.7853479853479854,0.5299586776859504,-0.2928730512249443,0.3148098192608578,,,0.60,,7.89
2322.0,1345.0,1539.0,2222.0,533.0,1551.0,1.8283464566929133,1.7853479853479854,0.5299586776859504,-0.2928730512249443,0.3148098192608578,,,0.61,,7.45
2102.0,1612.0,1640.0,1797.0,1131.0,2092.0,1.2943349753694582,1.242128121606949,0.4709936817920735,-0.1282877079978529,0.1697341513292433,43.93,,0.53,522.86,8.25
1910.0,1636.0,1718.0,1931.0,1018.0,2094.0,1.1255156157925752,1.0394944707740916,0.4749792645839093,-0.0590518436373717,0.0754562789430672,19.06,,0.52,,7.98
2105.0,1259.0,1449.0,1645.0,995.0,1884.0,1.4730580825752275,1.4500624219725344,0.4749262536873156,-0.1912846632710809,0.238272921108742,25.42,,0.64,507.49,8.41
1695.0,1503.0,1527.0,1762.0,828.0,2011.0,1.0970873786407769,0.9854991634132738,0.4599397590361446,-0.0462962962962962,0.0670289855072463,,,0.65,,7.97
1695.0,1503.0,1527.0,1762.0,828.0,2011.0,1.0970873786407769,0.9854991634132738,0.4599397590361446,-0.0462962962962962,0.0670289855072463,,,0.62,,7.89
2132.0,1562.0,1664.0,1650.0,1019.0,2230.0,1.197752808988764,1.0241498275012322,0.4505821825074465,-0.0899795501022494,0.0772420943494038,,,0.62,,7.40
1875.0,1101.0,1290.0,1586.0,539.0,1840.0,1.4489953632148378,1.4295911745619727,0.45566937477923,-0.1833385926159672,0.2599370889333715,34.12,202.10,0.33,165.00,5.65
1875.0,1101.0,1290.0,1586.0,539.0,1840.0,1.4489953632148378,1.4295911745619727,0.45566937477923,-0.1833385926159672,0.2599370889333715,41.56,213.20,0.38,205.20,5.10
1882.0,1213.0,1320.0,1143.0,481.0,1897.0,1.3452466047176554,1.2457996266334783,0.4509736932012299,-0.1472112160926546,0.1773007938841517,29.30,229.90,0.44,185.10,4.85
1882.0,1213.0,1320.0,1143.0,481.0,1897.0,1.3452466047176554,1.2457996266334783,0.4509736932012299,-0.1472112160926546,0.1773007938841517,29.36,208.10,0.34,204.10,5.15
